Handle,Title,Body (HTML),Vendor,Standard Product Type,Custom Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
aiopeson-new-man-polo-shirt-mens-casual-deer-embroidery-35-cotton-polo-shirt-men-short-sleeve-high-quantity-polo-men,,,,,,,,,purple,,EUR 3XL 90-98 kg,,,28295548-purple-eur-3xl-90-98-kg,0.0,shopify,deny,oberlo,1437.84,1437.84,true,false,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1820989249.jpg?v=1633070392,11,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1820989248.jpg?v=1633070385,kg,,,
aiopeson-new-man-polo-shirt-mens-casual-deer-embroidery-35-cotton-polo-shirt-men-short-sleeve-high-quantity-polo-men,,,,,,,,,purple,,EUR XL 75-82 kg,,,28295548-purple-eur-xl-75-82-kg,0.0,shopify,deny,oberlo,1437.84,1437.84,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1820989248.jpg?v=1633070385,kg,,,
aiopeson-new-man-polo-shirt-mens-casual-deer-embroidery-35-cotton-polo-shirt-men-short-sleeve-high-quantity-polo-men,,,,,,,,,purple,,EUR XXL 82-90 kg,,,28295548-purple-eur-xxl-82-90-kg,0.0,shopify,deny,oberlo,1437.84,1437.84,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1820989248.jpg?v=1633070385,kg,,,
aiopeson-new-man-polo-shirt-mens-casual-deer-embroidery-35-cotton-polo-shirt-men-short-sleeve-high-quantity-polo-men,,,,,,,,,purple,,EUR M 55-65 kg,,,28295548-purple-eur-m-55-65-kg,0.0,shopify,deny,oberlo,1437.84,1437.84,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1820989248.jpg?v=1633070385,kg,,,
aiopeson-new-man-polo-shirt-mens-casual-deer-embroidery-35-cotton-polo-shirt-men-short-sleeve-high-quantity-polo-men,,,,,,,,,purple,,EUR L 65-75 kg,,,28295548-purple-eur-l-65-75-kg,0.0,shopify,deny,oberlo,1437.84,1437.84,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1820989248.jpg?v=1633070385,kg,,,
aiopeson-new-man-polo-shirt-mens-casual-deer-embroidery-35-cotton-polo-shirt-men-short-sleeve-high-quantity-polo-men,,,,,,,,,black,,EUR 3XL 90-98 kg,,,28295548-black-eur-3xl-90-98-kg,0.0,shopify,deny,oberlo,1437.84,1437.84,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1820989243.jpg?v=1633070385,kg,,,
aiopeson-new-man-polo-shirt-mens-casual-deer-embroidery-35-cotton-polo-shirt-men-short-sleeve-high-quantity-polo-men,,,,,,,,,black,,EUR XL 75-82 kg,,,28295548-black-eur-xl-75-82-kg,0.0,shopify,deny,oberlo,1437.84,1437.84,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1820989243.jpg?v=1633070385,kg,,,
aiopeson-new-man-polo-shirt-mens-casual-deer-embroidery-35-cotton-polo-shirt-men-short-sleeve-high-quantity-polo-men,,,,,,,,,black,,EUR XXL 82-90 kg,,,28295548-black-eur-xxl-82-90-kg,0.0,shopify,deny,oberlo,1437.84,1437.84,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1820989243.jpg?v=1633070385,kg,,,
aiopeson-new-man-polo-shirt-mens-casual-deer-embroidery-35-cotton-polo-shirt-men-short-sleeve-high-quantity-polo-men,,,,,,,,,black,,EUR M 55-65 kg,,,28295548-black-eur-m-55-65-kg,0.0,shopify,deny,oberlo,1437.84,1437.84,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1820989243.jpg?v=1633070385,kg,,,
aiopeson-new-man-polo-shirt-mens-casual-deer-embroidery-35-cotton-polo-shirt-men-short-sleeve-high-quantity-polo-men,,,,,,,,,black,,EUR L 65-75 kg,,,28295548-black-eur-l-65-75-kg,0.0,shopify,deny,oberlo,1437.84,1437.84,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1820989243.jpg?v=1633070385,kg,,,
aiopeson-new-man-polo-shirt-mens-casual-deer-embroidery-35-cotton-polo-shirt-men-short-sleeve-high-quantity-polo-men,,,,,,,,,yellow,,EUR 3XL 90-98 kg,,,28295548-yellow-eur-3xl-90-98-kg,0.0,shopify,deny,oberlo,1437.84,1437.84,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1820989247.jpg?v=1633070385,kg,,,
aiopeson-new-man-polo-shirt-mens-casual-deer-embroidery-35-cotton-polo-shirt-men-short-sleeve-high-quantity-polo-men,,,,,,,,,yellow,,EUR XL 75-82 kg,,,28295548-yellow-eur-xl-75-82-kg,0.0,shopify,deny,oberlo,1437.84,1437.84,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1820989247.jpg?v=1633070385,kg,,,
aiopeson-new-man-polo-shirt-mens-casual-deer-embroidery-35-cotton-polo-shirt-men-short-sleeve-high-quantity-polo-men,,,,,,,,,yellow,,EUR XXL 82-90 kg,,,28295548-yellow-eur-xxl-82-90-kg,0.0,shopify,deny,oberlo,1437.84,1437.84,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1820989247.jpg?v=1633070385,kg,,,
aiopeson-new-man-polo-shirt-mens-casual-deer-embroidery-35-cotton-polo-shirt-men-short-sleeve-high-quantity-polo-men,,,,,,,,,yellow,,EUR M 55-65 kg,,,28295548-yellow-eur-m-55-65-kg,0.0,shopify,deny,oberlo,1437.84,1437.84,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1820989247.jpg?v=1633070385,kg,,,
aiopeson-new-man-polo-shirt-mens-casual-deer-embroidery-35-cotton-polo-shirt-men-short-sleeve-high-quantity-polo-men,,,,,,,,,yellow,,EUR L 65-75 kg,,,28295548-yellow-eur-l-65-75-kg,0.0,shopify,deny,oberlo,1437.84,1437.84,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1820989247.jpg?v=1633070385,kg,,,
aiopeson-new-man-polo-shirt-mens-casual-deer-embroidery-35-cotton-polo-shirt-men-short-sleeve-high-quantity-polo-men,,,,,,,,,navy,,EUR 3XL 90-98 kg,,,28295548-navy-eur-3xl-90-98-kg,0.0,shopify,deny,oberlo,1437.84,1437.84,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1820989242.jpg?v=1633070389,kg,,,
aiopeson-new-man-polo-shirt-mens-casual-deer-embroidery-35-cotton-polo-shirt-men-short-sleeve-high-quantity-polo-men,,,,,,,,,orange,,EUR 3XL 90-98 kg,,,28295548-orange-eur-3xl-90-98-kg,0.0,shopify,deny,oberlo,1437.84,1437.84,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1820989249.jpg?v=1633070392,kg,,,
aiopeson-new-man-polo-shirt-mens-casual-deer-embroidery-35-cotton-polo-shirt-men-short-sleeve-high-quantity-polo-men,,,,,,,,,orange,,EUR XL 75-82 kg,,,28295548-orange-eur-xl-75-82-kg,0.0,shopify,deny,oberlo,1437.84,1437.84,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1820989249.jpg?v=1633070392,kg,,,
aiopeson-new-man-polo-shirt-mens-casual-deer-embroidery-35-cotton-polo-shirt-men-short-sleeve-high-quantity-polo-men,,,,,,,,,orange,,EUR XXL 82-90 kg,,,28295548-orange-eur-xxl-82-90-kg,0.0,shopify,deny,oberlo,1437.84,1437.84,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1820989249.jpg?v=1633070392,kg,,,
aiopeson-new-man-polo-shirt-mens-casual-deer-embroidery-35-cotton-polo-shirt-men-short-sleeve-high-quantity-polo-men,,,,,,,,,orange,,EUR M 55-65 kg,,,28295548-orange-eur-m-55-65-kg,0.0,shopify,deny,oberlo,1437.84,1437.84,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1820989249.jpg?v=1633070392,kg,,,
aiopeson-new-man-polo-shirt-mens-casual-deer-embroidery-35-cotton-polo-shirt-men-short-sleeve-high-quantity-polo-men,,,,,,,,,orange,,EUR L 65-75 kg,,,28295548-orange-eur-l-65-75-kg,0.0,shopify,deny,oberlo,1437.84,1437.84,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1820989249.jpg?v=1633070392,kg,,,
aiopeson-new-man-polo-shirt-mens-casual-deer-embroidery-35-cotton-polo-shirt-men-short-sleeve-high-quantity-polo-men,,,,,,,,,blue,,EUR 3XL 90-98 kg,,,28295548-blue-eur-3xl-90-98-kg,0.0,shopify,deny,oberlo,1437.84,1437.84,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1820989250.jpg?v=1633070385,kg,,,
aiopeson-new-man-polo-shirt-mens-casual-deer-embroidery-35-cotton-polo-shirt-men-short-sleeve-high-quantity-polo-men,,,,,,,,,blue,,EUR XL 75-82 kg,,,28295548-blue-eur-xl-75-82-kg,0.0,shopify,deny,oberlo,1437.84,1437.84,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1820989250.jpg?v=1633070385,kg,,,
aiopeson-new-man-polo-shirt-mens-casual-deer-embroidery-35-cotton-polo-shirt-men-short-sleeve-high-quantity-polo-men,,,,,,,,,blue,,EUR XXL 82-90 kg,,,28295548-blue-eur-xxl-82-90-kg,0.0,shopify,deny,oberlo,1437.84,1437.84,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1820989250.jpg?v=1633070385,kg,,,
aiopeson-new-man-polo-shirt-mens-casual-deer-embroidery-35-cotton-polo-shirt-men-short-sleeve-high-quantity-polo-men,,,,,,,,,blue,,EUR M 55-65 kg,,,28295548-blue-eur-m-55-65-kg,0.0,shopify,deny,oberlo,1437.84,1437.84,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1820989250.jpg?v=1633070385,kg,,,
aiopeson-new-man-polo-shirt-mens-casual-deer-embroidery-35-cotton-polo-shirt-men-short-sleeve-high-quantity-polo-men,,,,,,,,,blue,,EUR L 65-75 kg,,,28295548-blue-eur-l-65-75-kg,0.0,shopify,deny,oberlo,1437.84,1437.84,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1820989250.jpg?v=1633070385,kg,,,
aiopeson-new-man-polo-shirt-mens-casual-deer-embroidery-35-cotton-polo-shirt-men-short-sleeve-high-quantity-polo-men,,,,,,,,,navy,,EUR XL 75-82 kg,,,28295548-navy-eur-xl-75-82-kg,0.0,shopify,deny,oberlo,1437.84,1437.84,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1820989242.jpg?v=1633070389,kg,,,
aiopeson-new-man-polo-shirt-mens-casual-deer-embroidery-35-cotton-polo-shirt-men-short-sleeve-high-quantity-polo-men,,,,,,,,,navy,,EUR XXL 82-90 kg,,,28295548-navy-eur-xxl-82-90-kg,0.0,shopify,deny,oberlo,1437.84,1437.84,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1820989242.jpg?v=1633070389,kg,,,
aiopeson-new-man-polo-shirt-mens-casual-deer-embroidery-35-cotton-polo-shirt-men-short-sleeve-high-quantity-polo-men,,,,,,,,,navy,,EUR M 55-65 kg,,,28295548-navy-eur-m-55-65-kg,0.0,shopify,deny,oberlo,1437.84,1437.84,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1820989242.jpg?v=1633070389,kg,,,
aiopeson-new-man-polo-shirt-mens-casual-deer-embroidery-35-cotton-polo-shirt-men-short-sleeve-high-quantity-polo-men,,,,,,,,,navy,,EUR L 65-75 kg,,,28295548-navy-eur-l-65-75-kg,0.0,shopify,deny,oberlo,1437.84,1437.84,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1820989242.jpg?v=1633070389,kg,,,
aiopeson-new-man-polo-shirt-mens-casual-deer-embroidery-35-cotton-polo-shirt-men-short-sleeve-high-quantity-polo-men,,,,,,,,,green,,EUR 3XL 90-98 kg,,,28295548-green-eur-3xl-90-98-kg,0.0,shopify,deny,oberlo,1437.84,1437.84,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1820989246.jpg?v=1633070388,kg,,,
aiopeson-new-man-polo-shirt-mens-casual-deer-embroidery-35-cotton-polo-shirt-men-short-sleeve-high-quantity-polo-men,,,,,,,,,green,,EUR XL 75-82 kg,,,28295548-green-eur-xl-75-82-kg,0.0,shopify,deny,oberlo,1437.84,1437.84,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1820989246.jpg?v=1633070388,kg,,,
aiopeson-new-man-polo-shirt-mens-casual-deer-embroidery-35-cotton-polo-shirt-men-short-sleeve-high-quantity-polo-men,,,,,,,,,green,,EUR XXL 82-90 kg,,,28295548-green-eur-xxl-82-90-kg,0.0,shopify,deny,oberlo,1437.84,1437.84,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1820989246.jpg?v=1633070388,kg,,,
aiopeson-new-man-polo-shirt-mens-casual-deer-embroidery-35-cotton-polo-shirt-men-short-sleeve-high-quantity-polo-men,,,,,,,,,green,,EUR M 55-65 kg,,,28295548-green-eur-m-55-65-kg,0.0,shopify,deny,oberlo,1437.84,1437.84,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1820989246.jpg?v=1633070388,kg,,,
aiopeson-new-man-polo-shirt-mens-casual-deer-embroidery-35-cotton-polo-shirt-men-short-sleeve-high-quantity-polo-men,,,,,,,,,green,,EUR L 65-75 kg,,,28295548-green-eur-l-65-75-kg,0.0,shopify,deny,oberlo,1437.84,1437.84,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1820989246.jpg?v=1633070388,kg,,,
aiopeson-new-man-polo-shirt-mens-casual-deer-embroidery-35-cotton-polo-shirt-men-short-sleeve-high-quantity-polo-men,,,,,,,,,red,,EUR 3XL 90-98 kg,,,28295548-red-eur-3xl-90-98-kg,0.0,shopify,deny,oberlo,1437.84,1437.84,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1820989241.jpg?v=1633070385,kg,,,
aiopeson-new-man-polo-shirt-mens-casual-deer-embroidery-35-cotton-polo-shirt-men-short-sleeve-high-quantity-polo-men,,,,,,,,,red,,EUR XL 75-82 kg,,,28295548-red-eur-xl-75-82-kg,0.0,shopify,deny,oberlo,1437.84,1437.84,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1820989241.jpg?v=1633070385,kg,,,
aiopeson-new-man-polo-shirt-mens-casual-deer-embroidery-35-cotton-polo-shirt-men-short-sleeve-high-quantity-polo-men,,,,,,,,,red,,EUR XXL 82-90 kg,,,28295548-red-eur-xxl-82-90-kg,0.0,shopify,deny,oberlo,1437.84,1437.84,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1820989241.jpg?v=1633070385,kg,,,
aiopeson-new-man-polo-shirt-mens-casual-deer-embroidery-35-cotton-polo-shirt-men-short-sleeve-high-quantity-polo-men,,,,,,,,,red,,EUR M 55-65 kg,,,28295548-red-eur-m-55-65-kg,0.0,shopify,deny,oberlo,1437.84,1437.84,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1820989241.jpg?v=1633070385,kg,,,
aiopeson-new-man-polo-shirt-mens-casual-deer-embroidery-35-cotton-polo-shirt-men-short-sleeve-high-quantity-polo-men,,,,,,,,,red,,EUR L 65-75 kg,,,28295548-red-eur-l-65-75-kg,0.0,shopify,deny,oberlo,1437.84,1437.84,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1820989241.jpg?v=1633070385,kg,,,
7-colors-available-mens-thin-straight-leg-loose-jeans-2021-summer-new-classic-style-advanced-stretch-loose-pants-male-brand,Men's Thin Straight-leg Loose Jeans,<p><span><strong>Brand Name:</strong> Brother Wang</span><br><span><strong>Origin:</strong> CN(Origin)</span><br><span><strong>Closure Type:</strong> Zipper Fly</span><br><span><strong>Applicable Season:</strong> Spring and Autumn</span><br><span><strong>Applicable Scene:</strong> Daily</span><br><span><strong>Style:</strong> Casual</span><br><span><strong>Waist Type:</strong> MID</span><br><span><strong>Decoration:</strong> Pockets</span><br><span><strong>Pattern Type:</strong> Solid</span><br><span><strong>Material:</strong> Denim</span><br><span><strong>Model Number:</strong> BW195</span><br><span><strong>Gender:</strong> MEN</span><br><span><strong>Jeans Style:</strong> Straight</span><br><span><strong>Wash:</strong> Medium</span><br><span><strong>Wash:</strong> white</span><br><span><strong>Wash:</strong> Moustache Effect</span><br><span><strong>Fit Type:</strong> LOOSE</span><br><span><strong>Item Type:</strong> JEANS</span><br><span><strong>Thickness:</strong> Lightweight</span><br><span><strong>Length:</strong> Full Length</span><br><span><strong>Fabric Type:</strong> Softener</span></p>,Dawn Liquid ,,,"",true,Color,195-Blue,Size,36,,,36960544-195-blue-36,0.0,shopify,deny,oberlo,3823.40,3823.40,true,false,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1719925365.jpg?v=1633187993,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1719925369.jpg?v=1633187993,kg,,,active
7-colors-available-mens-thin-straight-leg-loose-jeans-2021-summer-new-classic-style-advanced-stretch-loose-pants-male-brand,,,,,,,,,195-Blue,,38,,,36960544-195-blue-38,0.0,shopify,deny,oberlo,3823.40,3823.40,true,false,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1719925370.jpg?v=1633187993,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1719925369.jpg?v=1633187993,kg,,,
7-colors-available-mens-thin-straight-leg-loose-jeans-2021-summer-new-classic-style-advanced-stretch-loose-pants-male-brand,,,,,,,,,195-Blue,,40,,,36960544-195-blue-40,0.0,shopify,deny,oberlo,3823.40,3823.40,true,false,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1719925364.jpg?v=1633187993,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1719925369.jpg?v=1633187993,kg,,,
7-colors-available-mens-thin-straight-leg-loose-jeans-2021-summer-new-classic-style-advanced-stretch-loose-pants-male-brand,,,,,,,,,195-Blue,,42,,,36960544-195-blue-42,0.0,shopify,deny,oberlo,3823.40,3823.40,true,false,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1719925367.jpg?v=1633187993,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1719925369.jpg?v=1633187993,kg,,,
7-colors-available-mens-thin-straight-leg-loose-jeans-2021-summer-new-classic-style-advanced-stretch-loose-pants-male-brand,,,,,,,,,195-Blue,,44,,,36960544-195-blue-44,0.0,shopify,deny,oberlo,3823.40,3823.40,true,false,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1719925369.jpg?v=1633187993,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1719925369.jpg?v=1633187993,kg,,,
7-colors-available-mens-thin-straight-leg-loose-jeans-2021-summer-new-classic-style-advanced-stretch-loose-pants-male-brand,,,,,,,,,196-Black,,30,,,36960544-196-black-30,0.0,shopify,deny,oberlo,3823.40,3823.40,true,false,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1719925366.jpg?v=1633187993,6,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1719925370.jpg?v=1633187993,kg,,,
7-colors-available-mens-thin-straight-leg-loose-jeans-2021-summer-new-classic-style-advanced-stretch-loose-pants-male-brand,,,,,,,,,196-Black,,31,,,36960544-196-black-31,0.0,shopify,deny,oberlo,3823.40,3823.40,true,false,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1719925368.jpg?v=1633187993,7,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1719925370.jpg?v=1633187993,kg,,,
7-colors-available-mens-thin-straight-leg-loose-jeans-2021-summer-new-classic-style-advanced-stretch-loose-pants-male-brand,,,,,,,,,196-Black,,32,,,36960544-196-black-32,0.0,shopify,deny,oberlo,3823.40,3823.40,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1719925370.jpg?v=1633187993,kg,,,
7-colors-available-mens-thin-straight-leg-loose-jeans-2021-summer-new-classic-style-advanced-stretch-loose-pants-male-brand,,,,,,,,,196-Black,,33,,,36960544-196-black-33,0.0,shopify,deny,oberlo,3823.40,3823.40,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1719925370.jpg?v=1633187993,kg,,,
7-colors-available-mens-thin-straight-leg-loose-jeans-2021-summer-new-classic-style-advanced-stretch-loose-pants-male-brand,,,,,,,,,196-Black,,34,,,36960544-196-black-34,0.0,shopify,deny,oberlo,3823.40,3823.40,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1719925370.jpg?v=1633187993,kg,,,
7-colors-available-mens-thin-straight-leg-loose-jeans-2021-summer-new-classic-style-advanced-stretch-loose-pants-male-brand,,,,,,,,,196-Black,,36,,,36960544-196-black-36,0.0,shopify,deny,oberlo,3823.40,3823.40,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1719925370.jpg?v=1633187993,kg,,,
7-colors-available-mens-thin-straight-leg-loose-jeans-2021-summer-new-classic-style-advanced-stretch-loose-pants-male-brand,,,,,,,,,196-Black,,38,,,36960544-196-black-38,0.0,shopify,deny,oberlo,3823.40,3823.40,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1719925370.jpg?v=1633187993,kg,,,
7-colors-available-mens-thin-straight-leg-loose-jeans-2021-summer-new-classic-style-advanced-stretch-loose-pants-male-brand,,,,,,,,,196-Black,,40,,,36960544-196-black-40,0.0,shopify,deny,oberlo,3823.40,3823.40,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1719925370.jpg?v=1633187993,kg,,,
7-colors-available-mens-thin-straight-leg-loose-jeans-2021-summer-new-classic-style-advanced-stretch-loose-pants-male-brand,,,,,,,,,196-Black,,42,,,36960544-196-black-42,0.0,shopify,deny,oberlo,3823.40,3823.40,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1719925370.jpg?v=1633187993,kg,,,
7-colors-available-mens-thin-straight-leg-loose-jeans-2021-summer-new-classic-style-advanced-stretch-loose-pants-male-brand,,,,,,,,,196-Black,,44,,,36960544-196-black-44,0.0,shopify,deny,oberlo,3823.40,3823.40,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1719925370.jpg?v=1633187993,kg,,,
7-colors-available-mens-thin-straight-leg-loose-jeans-2021-summer-new-classic-style-advanced-stretch-loose-pants-male-brand,,,,,,,,,191-Light blue,,33,,,36960544-191-light-blue-33,0.0,shopify,deny,oberlo,3823.40,3823.40,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1719925366.jpg?v=1633187993,kg,,,
7-colors-available-mens-thin-straight-leg-loose-jeans-2021-summer-new-classic-style-advanced-stretch-loose-pants-male-brand,,,,,,,,,191-Light blue,,34,,,36960544-191-light-blue-34,0.0,shopify,deny,oberlo,3823.40,3823.40,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1719925366.jpg?v=1633187993,kg,,,
7-colors-available-mens-thin-straight-leg-loose-jeans-2021-summer-new-classic-style-advanced-stretch-loose-pants-male-brand,,,,,,,,,191-Light blue,,36,,,36960544-191-light-blue-36,0.0,shopify,deny,oberlo,3823.40,3823.40,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1719925366.jpg?v=1633187993,kg,,,
7-colors-available-mens-thin-straight-leg-loose-jeans-2021-summer-new-classic-style-advanced-stretch-loose-pants-male-brand,,,,,,,,,191-Light blue,,38,,,36960544-191-light-blue-38,0.0,shopify,deny,oberlo,3823.40,3823.40,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1719925366.jpg?v=1633187993,kg,,,
7-colors-available-mens-thin-straight-leg-loose-jeans-2021-summer-new-classic-style-advanced-stretch-loose-pants-male-brand,,,,,,,,,191-Light blue,,40,,,36960544-191-light-blue-40,0.0,shopify,deny,oberlo,3823.40,3823.40,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0592/0676/2653/products/product-image-1719925366.jpg?v=1633187993,kg,,,
